SpanishData|BullyingLabel
que es tu mi espacio página uno nunca más eliminado|0.0
que es favorito tonto banda forma dino|0.0
colegio comienzo mía empieza ago. diecinueveavo quot septiembre 7mo|0.0
soltar teléfono obtener asustado rompió sí|0.0
nacido además crecer florida sí|0.0
yo mamá|1.0
paga teléfono cuenta mamá|0.0
mierda incluso persona|1.0
todavía viva no sé contar|1.0
estúpido estúpido|1.0
falso lameeee saber me gusta lote odio grupos mi espacio falso cállate|1.0
muchos maldita sea muelles caramba falsificaciones|1.0
decir quot no quot oh salir personas solo eliminar maldito falso no es falso para tu información|1.0
peor sitio comer mcdonald|0.0
haría sexo grasa chico|0.0
haría beso último persona habló teléfono ew|0.0
haría más bien padres reloj sexo predicador comenzando final lmao .. padres xd|0.0
guau maldito falso cansado todos hablando mierda primavera ya sea detener hablando mierda primero eliminar maldición cosa dios mio maldito retrasado olvidó estúpido personas dias haría tú. lo que sea perra|1.0
guau maldito estúpido dicho niña whoo informacion demostración quot show cara anonymus quot remontadas maldito chupar quot luchando internet me gusta especial juegos olímpicos incluso ganar todavía retrasado. quot um mira hablando hablando mierda detener hipócrita|1.0
xdfcvghjkl dsfdsfdsgfdfgsd|0.0
tu grande nariz seriamente niña grande nariz grande|1.0
si reunió show tiene gratis camisa también. grave suerte|0.0
yo retaco perra falso &#39;metro falso|1.0
estúpido feo.|1.0
no incluso maldito falsificaciones detener maldito mierda obtener vida jezuss antiguo niño sin vida perra necesitar ayuda. si|1.0
borracho nah|0.0
tiene mi espacio sí|0.0
chicos gracioso respuestas leer los pueblos respuestas preguntas me gusta sí jajaja hora|0.0
nunca llamado yo. malo|0.0
ven siguiente semana k|0.0
morir kay|1.0
escucha canción quot grande pito quot eminem describe mucho todos siente camino hacia xd jajaja por supuesto describiendo|1.0
chupar nigga|1.0
por supuesto infierno mira me gusta perro maldito llamada huno tiene eso. mira me gusta maldición perro huno jajaja gon n / a|1.0
media. bueno|1.0
uno más feo perras siempre maldito visto visto cara últimamente haría hablando huno|1.0
de verdad grosero infierno problema no sé|1.0
perra mierda apagado. &#39;metro perro huno|1.0
falso falso vocación real hailey falso primavera cojo perra cojo dejando estúpido nombre de usuario|1.0
maldito feo perra mira me gusta hombre cara lo que sea decir|1.0
antecedentes estúpido demasiado me gusta cara|1.0
ven espaldas maldito horrible tonto perra wtf me gusta maldito cinco me gusta saber sihhh perra obtener maldito vida. uno diferente a huno|1.0
remontadas chupar pelotas me gusta dijo|1.0
remontadas chupar pelotas|1.0
cara desagradable celoso|1.0
maldito feo. me gusta mamá|1.0
enojado feo cierto hablar. me gusta cara|1.0
maldito bonita detener odiando gracia bonita muchachas celoso dios mio haría pálido n / a celoso|1.0
probablemente uno fingiendo kai eh maldito perra huno vida diferente a|1.0
maldito inmaduro lo siento amigos grosero todos celoso soy sexy pags estúpido anónimo show cara maricón|1.0
cosa dice sexy.. lololol ja mentiras acosador mucho|1.0
feo fuuuuck betty 10000 más bonita youuu parar perra psh sí correcto|1.0
feo mamá|1.0
eres feo detener hablando|1.0
quot te amo cariño quot quot iloveyoutoobabygirl quot x si bonita lindo|0.0
|0.0
c tu l l querer himm 33 silencio goooooood porque querer 3|0.0
ahaa ge preguntarse decir ah me gusta kidd 3 awww tal vez contar obtener saber niño 3|1.0
ahaa tarde ya expedido youu onee ooo adivinar &#39;re rápido|0.0
ahahaahahahaha tu gracioso niño. saberwww|0.0
ahh cutee lindo|0.0
olvidó hablando pags amor twinsie 3|0.0
haría lucha jst asken asombroso persona esperanza haría de acuerdo decir &#39;re quot cerca amigos quot|0.0
andrés detener hablando amigos nadie gustos pensar caliente mierda eso es que es molesto adiós ha fallado violador jajajaja|1.0
nadie alguien especial un poco no sé todavía sintiendo|0.0
lindsey hablando amigos nada me gusta me gusta|0.0
foing nah hermano todavía ojalá pronto aunque|0.0
diciendo haría lucha lindsey lote personas haría primero quot desafío. quot &#39;metro molesto desafío pensé viendo &#39;re punto discutiendo si haría lucha lindsey en cualquier momento en cualquier sitio|0.0
arent tu chicos yendo nah compañero|0.0
estúpido|1.0
aw ver incluso nico nott querer vamos cerca me gusta tratar typeall ghetto no maldito susto perra enfermo maldito matar faught probablemente traer quot ghetto amigos quot bahahaha haría bella kendall pff realmente haría amor quot vamos cerca quot soy tipo estúpido pone ordenar injusto presión niña cerrar mierda &#39;re duro coño .tú probablemente saber nada luchando soy por supuesto &#39;re obtener follada real lucha detener interino rudo vamos aay a no ser que &#39;re gon n / a detener perra alguna cosa|1.0
aww golpear culo quot rudo quot suficiente exactamente me refería pussssssyss 33333 porque &#39;re probablemente maldito niña contar youu enfermo|1.0
dice correcto hipocresía sarcasmo poner guiño cara|0.0
dickkkkkkkkkkkkkk vaginaaaaaaaaa|0.0
tu siempre me gusta tayler philips tal vez|0.0
pensar muchachas mira mejor maquillaje ninguna no sé personalmente pensar maquillaje innecesario simplemente se esconde natural belleza|0.0
querer novia si pálido n / a alguien|0.0
querer otro insinuación si|0.0
mira me gusta dar volador mierda porque &#39;re sin amigos maricón|1.0
no incluso tratar negar mucho mejor deseo podría abierto bonita pequeño ojos ver maldito jugador soy por supuesto|1.0
no retorcerse motha fucka jeringuilla de repuesto hora piel negros golpear nigga nico borrachera aha nigga zure bonito rima llama cabron|1.0
dudde ima joder hasta sangrar lo siento &#39;metro ordenar cosa|1.0
tipo fucken fagget ahahaha jajaja gracioso anónimo perra|1.0
ew fuckkk ella es feo fuuucckkk. feo quot mierda quot haría hablando retardar saber bonita niña ver uno|1.0
ew wuld nunca celoso tu vida coca sip eso es fármaco tu todavía parecer encargarse de lote uno da volador mierda tu vida salir andrés mierda solo antes de cristo tu odio firey coño coca idiota no dar mierda chico uno comentando primavera cerrar|1.0
ew vvvvvvv saber pregunta &#39;re señalando estúpido|1.0
exactamente tu difícil obtener mierda nosotros mismos obtener obtener mierda|1.0
frances amperio amperio amperio amperio nico tomar tu convo privado uno quiere hearrr loveyyy doveyy cállate jajaja cerrar upp|1.0
frances laura senecal feo frances laura senecal maravilloso absolutamente uno hermoso muchachas he siempre visto|1.0
frances seriamente detener molesto hacer personas sensación malo feo perra. feo estúpido coño hermoso detener hablando mierda obtener vida tonto fuckstick maldición me gusta honestamente mucho perdedor hablar mierda primavera|1.0
mierda soy celoso feo culo monstruo. perra chupar fucken polla decir mierda cara maldito coño|1.0
jeje|0.0
connnnceidddddeddd mucho un poco|0.0
maldición ninja cosa dio lejos sip|0.0
sabia youu haría andd umm niños arrastrarse peor bahahaha vv amperio amperio woww tu retrasado jajaja gracias|1.0
mantener diciendo mierda enfermo matar bien ll vamos cárcel|1.0
loserrr soy loserrr xd maldición personas asqueroso aprender hablar correctamente hermoso joven dama 3|0.0
nah saber adivinar dar insinuación|0.0
justa pags porque mucho drama|0.0
okay mente preguntando haría matar|0.0
gracias haría nunca llamado honerario ninja yeeee soy increíble|0.0
gracias problema|0.0
odio detenido hablando otro chico jajajaja eso es gracioso tipo divertidísimo hipocresía detener riendo|1.0
chicos monstruos 3 amor aunque aha amor 3|0.0
youu lindo 3 graciasssssss|0.0
jaja stfu jejeje sostén cosa|1.0
jajaja odiar dijo soy quot feo mierda quot youu necesitar abierto ojos antes de cristo lo sé soy farr feo amperio amperio soy engreído confidente golpe ligero calla amperio amperio bebé gon n / a hablar mierda decir cara 3 pensar controlar amor|1.0
jajajajajajajajajajajajajajajajajajajajajajajajajajajajajaja gracioso soy bueno detener hablando|1.0
contento|0.0
hola haría me gusta contar pensar soo perfecto adorable mentiroso totalmente atractivo soy bonita 3 oportunidad seguro oportunidad bebé &#39;metro de verdad ojalá ver besos yendo 3 &#39;metro perfecto 33|0.0
hola nombre nico soy total tachonado u2665 gracias 3 &#39;re me gusta semental|0.0
youu plan haciendo cumpleaños asombroso 3 leer anterior mensaje|0.0
pasado pareja dias he bueno|0.0
hipocresía contar haría dar lejos no saber personalmente último año jugar deportes|0.0
no decir tu no bien traer|0.0
saber personal nivel perra. bien california apoyo decisiones tal vez amigos perra|1.0
apoyo deseo youd fechado alguien realmente lindo.. fechado grande culo. más allá lindo hermoso soy fechado todavía &#39;re incorrecto razones gusto|1.0
no givafuck tu sin amigos previamente fijado uno comentarios excepto firey perra jajaja amigos saber tratar enseñar vida|1.0
garantizar chicos no yendo final verano.. garantizar &#39;re maldito retardar .soooo mierda|1.0
odio tu maldito tripas tu amperio lindsey más asqueroso cosa he siempre visto nada especial nosotros cerrar boca mejor dependiente &#39;re niña|1.0
mierda derecho lleva me gusta camisetas .. pequeño rosado blanco despojado camisa tartán azul rojo rosado camisa lo que sea tal vez aleatorio unos .. pantalones pantalones cortos furgonetas propiedad jajaja de verdad tonto incluso no mente porque no cuidado personas pensar cuidado|1.0
esperanza tonto me gusta bomba mierda tiene cuerpo sry fo spellin ya nombre incorrecto pequeño mamá jajaja tipo &#39;re rudo|0.0
esperanza saber odio frances uno mejor amigos culo agujero bueno ver odio aunque|1.0
de verdad lo siento ishh página aunque nico soy gon n / a sentar personas hablar mierda eso es elevado soy lo siento no media freeaking un poco cnt ayuda eso. totalmente multa preocupación|0.0
ver todavía me gusta frances|0.0
juuust diciendo hola jajaja ohhhhh hola|0.0
enfermo lucha perra fuckoff perdedor saber|1.0
soy niña oh guau saber|0.0
soy celoso soy disgustado ella es brutos ummm de verdad obtener mierda derecho comienzo frontin|1.0
soy judío soy católico chupar polla gracias me gusta polla|1.0
soy uno llamado puta ya sea jugar fútbol correr pista baile ocho años gimnasia vamos escuela politécnica|0.0
problema posiblemente|0.0
grande acuerdo no querer personas acosar aunque|0.0
cosas encargarse de imma grande niña no tripp. bien|0.0
salir frances solo seriamente tipo yendo herir quot hablando quot hablando sabreena hora aha lo siento soy hablando sabreena &#39;re bueno amigos cabrón|1.0
deja ver amperio amperio nacido th ghetto si wtfuhh saber combate tht cuhh jajaja maldición cosa obtener nivel truco show nombre amperio catchh ahh desvanecerse pequeño homiee amperio saber no permanecer lejos ven encontrar bxtch 33|1.0
lindseys uno más cool polluelos escuela politécnica detener odiando ella es maduro siempre visto lucha atrevimiento lucha su. podría dijo mejor|1.0
lmao v tonto niña|0.0
lmfaoooooo celoso perras hacer enfermo nicoo ahaah th fxck bahaha no sé que es entra|0.0
jajaja gracioso kidd saber bien pags|0.0
nah soy bromas|0.0
nah deseo|0.0
nico martinez youu hott jajaja soy por supuesto natural|0.0
nicoooo bueno welllllll adiós jajaja|0.0
no tierra haría deseo alguna cosa me gusta realmente deseo haría detener maldito jugador jugador tal vez sabia haría saber soy uno consigue jugó..|1.0
divertido debe aburrido vida perdedor|1.0
no escucha estúpido california sentar tratar contar sentimientos a no ser que saber personal nivel &#39;re bueno amigos|1.0
odio taylor usado si firey teñido cabello bueno no de verdad dar mierda encontrar alguna cosa mejor criticar|1.0
soy gracias lanzamiento uhh sonido me gusta retardar decir mierda me gusta porque no saber gon n / a suceder podría yendo uno día uno año importar porque enfermo siempre sensación|1.0
narración encontrar probablemente difícil aunque. oh si fml .pero youz bitchass nigga|1.0
preguntarse .. guau de verdad persistente|0.0
oh frances hunny no tratar hablar ghetto blanco culo no maldito susto rotura maldito medio. tipo espalda mierda .yo probablemente incluso saber obtener mierda fucken página permanecer mierda lejos frances|1.0
oh bondad|0.0
ohh reallu bien sensación querer bueno me gusta bromeó|0.0
personas media hablar camino mucho mierda pobre cosa jaja saberwwww tonto &#39;re celoso porque halar perras uno quiere minúsculo pollas xd bahahaha|1.0
jugador deseo|1.0
r tu gay nah hermano &#39;metro derecho|1.0
decir cara truco culo nigga fxckin asesinato no es tryna hacer cuerpo sensación malo silencio tiene alguna cosa decir por favor paso amperio amperio show namee fuckinn perra whuss|1.0
sexta 3 dar número 3|0.0
shira frances|0.0
hablando shira frances difícil mantener playa playaa jajaja frances|0.0
que es nada mucho|0.0
me gusta eh &#39;metro totalmente por supuesto correcto &#39;metro ordenar rasgado dos personas|0.0
dijo camino me gusta hora hace en vivo me gusta 15 min lejos ... donde youu me gusta 5 5 minutos retrasado entrenar|0.0
no jajaja olvidó finalizando va me gusta quot haría podría hipocresía no quot 3 saber sabia no lo haría poder resistir impulso terminar|0.0
texto correcto 3 si|0.0
gracias aunque apreciar|0.0
eso es mentira.|0.0
eso es pensamiento|0.0
señalando uno no saber maldición cosa stfu seriamente nuevo no tratar camino soy humano sensación el respeto maldito culo agujero soy lo siento nico frances enojado persona obviamente celoso camino hablar mierda porque pensar ll agacharse nivel incluso .hacer preocupación ignorar 3|1.0
tarde odio podría dar dos mierda mierda odio|1.0
tu aburrido vida consiste drogas hierba firey perra tu vida debe suc hierba fármaco tonto debe celoso vida ya que saber mucho|1.0
tu gon n / a lote mierda porque lote ppl odio tu he realmente anticipado &#39;metro ya consciente lote personas odio|1.0
vv excusa anónimo deletrear nombre pags bienvenidos 3 jajaja jeje saber personas estúpido sabia|0.0
bien poner dos centavos gotcha|0.0
bien poner gracias|0.0
media drama porque personas mantener hablando página|0.0
querer pedir alguna cosa inapropiado|0.0
|0.0
lo que sea soy gunna salir chicos llorar amperio obtener herir media mendicidad salir adiós coños &#39;re uno anónimo dar nombre enfermo alguien golpear culo|1.0
que es francis media|1.0
dos personas umm de verdad negocio tal vez sabia podría contar|0.0
mejor amigo|0.0
puta saber|1.0
wtf v saber|0.0
y3ah soy sur3 sh3 d0nt querer y0u .. oh eso es malo noticias bonito gay mecanografía tipo|1.0
si vamos adelante jugar víctima saber nico eso es saber jugador. mierda perra saber haría saber lindsey haley jugó cerrar boca|1.0
si saber decir ah gracias huno 33 &#39;re ciertamente bienvenidos haría bien enviar texto mensaje|0.0
si de verdad difícil obtener mierda me gusta cada su día me gusta seriamente mea me gusta el sabado no dar 2 folla todo soy yendo a través de correcto me gusta wtf. sucedió|0.0
sih soy convo th siguiente t onee ahahaha hola. hola nombre nico placer reunirse|0.0
yo perro manada tu me gusta latas poner yo tipo gracias taaaan mucho he siempre querido|0.0
frances bruto más desagradable pareja he siempre maldito visto camino liga me gusta broma. apreciar molesto ayuda trabajando vamos lejos detener celoso si|1.0
